date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:26:54	1736/1736	---M--	200	added ('OK')	image/svg+xml	etag:%22df5e439919a6d81:0%22	https://www.bcp.com.bo/Content/images/iconos/azul/mundo.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/azul/mundo.svg	(from https://www.bcp.com.bo/)
18:26:54	1860/1860	---M--	200	added ('OK')	image/svg+xml	etag:%2277f0f59819a6d81:0%22	https://www.bcp.com.bo/Content/images/iconos/azul/hoja_dinero.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/azul/hoja_dinero.svg	(from https://www.bcp.com.bo/)
18:26:55	1275/1275	---M--	200	added ('OK')	image/svg+xml	etag:%22c4de4d9919a6d81:0%22	https://www.bcp.com.bo/Content/images/iconos/azul/tarjeta_2.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/azul/tarjeta_2.svg	(from https://www.bcp.com.bo/)
18:26:55	1687/1687	---M--	200	added ('OK')	image/svg+xml	etag:%224f3c59919a6d81:0%22	https://www.bcp.com.bo/Content/images/iconos/azul/hoja_estadistica.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/azul/hoja_estadistica.svg	(from https://www.bcp.com.bo/)
18:26:56	951/951	---M--	200	added ('OK')	image/svg+xml	etag:%229c1bfc9819a6d81:0%22	https://www.bcp.com.bo/Content/images/iconos/azul/hoja_escrita.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/azul/hoja_escrita.svg	(from https://www.bcp.com.bo/)
18:26:56	66520/66520	---M--	200	added ('OK')	image/png	etag:%22e56d168a9f6d91:0%22	https://www.bcp.com.bo/Content/images/Otros/Punto_Reclamo_logo.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Otros/Punto_Reclamo_logo.png	(from https://www.bcp.com.bo/)
18:26:58	51904/51904	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:26:57%20GMT	https://www.bcp.com.bo/Reclamos2/Ach/Formulario	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Reclamos2/Ach/Formulario.html	(from https://www.bcp.com.bo/)
18:26:59	53682/53682	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:26:58%20GMT	https://www.bcp.com.bo/Reclamos2/Consultas/Consulta	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Reclamos2/Consultas/Consulta.html	(from https://www.bcp.com.bo/)
18:26:59	54673/54673	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:26:59%20GMT	https://www.bcp.com.bo/Reclamos2/Principal/Reclamos	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Reclamos2/Principal/Reclamos.html	(from https://www.bcp.com.bo/)
18:27:00	108116/108116	---M--	200	added ('OK')	image/png	etag:%22e78934ba9a6d91:0%22	https://www.bcp.com.bo/Content/images/Avisos/aviso_1.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Avisos/aviso_1.png	(from https://www.bcp.com.bo/)
18:27:00	110646/110646	---M--	200	added ('OK')	image/png	etag:%2211ba39ba9a6d91:0%22	https://www.bcp.com.bo/Content/images/Avisos/aviso_2.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Avisos/aviso_2.png	(from https://www.bcp.com.bo/)
18:27:01	105871/105871	---M--	200	added ('OK')	image/png	etag:%2240bb42ba9a6d91:0%22	https://www.bcp.com.bo/Content/images/Avisos/aviso_3.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Avisos/aviso_3.png	(from https://www.bcp.com.bo/)
18:27:01	435286/435286	---M--	200	added ('OK')	image/png	etag:%22eb989626433da1:0%22	https://www.bcp.com.bo/Content/images/Banners_nue/Landing_extranet_desktop1.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Banners_nue/Landing_extranet_desktop1.png	(from https://www.bcp.com.bo/)
18:27:02	1116/1116	---M--	200	added ('OK')	image/png	etag:%222b6218a9e6d91:0%22	https://www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/11_alcancia.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/11_alcancia.png	(from https://www.bcp.com.bo/)
18:27:02	3312/3312	---M--	200	added ('OK')	image/svg+xml	etag:%22fa5072c01aa6d81:0%22	https://www.bcp.com.bo/Content/images/varios_principal/online.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/varios_principal/online.svg	(from https://www.bcp.com.bo/)
18:27:03	941/941	---M--	200	added ('OK')	image/png	etag:%2240a713a9e6d91:0%22	https://www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/03_tarjeta.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/03_tarjeta.png	(from https://www.bcp.com.bo/)
18:27:04	139843/139843	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:04%20GMT	https://www.bcp.com.bo/Personas/CreditoATuMedida/CreditoEfectivoDigital	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/CreditoATuMedida/CreditoEfectivoDigital.html	(from https://www.bcp.com.bo/)
18:27:04	679234/679234	---M--	200	added ('OK')	image/png	etag:%223a179c26433da1:0%22	https://www.bcp.com.bo/Content/images/Banners_nue/Landing_extranet_movil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/Banners_nue/Landing_extranet_movil.png	(from https://www.bcp.com.bo/)
18:27:04	1106/1106	---M--	200	added ('OK')	image/png	etag:%22211d1da9e6d91:0%22	https://www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/dinero.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/dinero.png	(from https://www.bcp.com.bo/)
18:27:05	1022/1022	---M--	200	added ('OK')	image/png	etag:%2211671fa9e6d91:0%22	https://www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/escudo.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/escudo.png	(from https://www.bcp.com.bo/)
18:27:05	326/326	---M--	503	error ('Service%20Unavailable')	text/html	date:Sat,%2023%20Mar%202024%2022:27:05%20GMT	https://www.bcp.com.bo/AperturaCuentaDPF	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/AperturaCuentaDPF.64.delayed	(from https://www.bcp.com.bo/)
18:27:05	1590/1590	---M--	200	added ('OK')	image/png	etag:%22b5fdfa9e6d91:0%22	https://www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/02_bolsa_dinero.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/02_bolsa_dinero.png	(from https://www.bcp.com.bo/)
18:27:06	892/892	---M--	200	added ('OK')	image/png	etag:%229e3eda9e6d91:0%22	https://www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/01_celular.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/01_celular.png	(from https://www.bcp.com.bo/)
18:27:06	1273/1273	---M--	200	added ('OK')	image/png	etag:%2230f115a9e6d91:0%22	https://www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/04_contrato.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/04_contrato.png	(from https://www.bcp.com.bo/)
18:27:07	103879/103879	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:07%20GMT	https://www.bcp.com.bo/Desarrollo	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Desarrollo.html	(from https://www.bcp.com.bo/)
18:27:07	1368/1368	---M--	200	added ('OK')	image/png	etag:%22342622a9e6d91:0%22	https://www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/mundo.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/naranja/cuenta_fondo/mundo.png	(from https://www.bcp.com.bo/)
18:27:08	96277/96277	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:08%20GMT	https://www.bcp.com.bo/promoslegalesYape	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/promoslegalesYape.html	(from https://www.bcp.com.bo/)
18:27:09	4317/4317	---M--	200	added ('OK')	image/svg+xml	etag:%225d786ec01aa6d81:0%22	https://www.bcp.com.bo/Content/images/varios_principal/oficinas.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/varios_principal/oficinas.svg	(from https://www.bcp.com.bo/)
18:27:09	4188/4188	---M--	200	added ('OK')	image/svg+xml	etag:%2262db62c01aa6d81:0%22	https://www.bcp.com.bo/Content/images/varios_principal/cajeros.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/varios_principal/cajeros.svg	(from https://www.bcp.com.bo/)
18:27:09	705/705	---M--	200	added ('OK')	image/svg+xml	etag:%22f9585fc01aa6d81:0%22	https://www.bcp.com.bo/Content/images/varios_principal/agentes_bcp.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/varios_principal/agentes_bcp.svg	(from https://www.bcp.com.bo/)
18:27:10	1582/1582	---M--	200	added ('OK')	image/svg+xml	etag:%223c6662c01aa6d81:0%22	https://www.bcp.com.bo/Content/images/varios_principal/cafes.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/varios_principal/cafes.svg	(from https://www.bcp.com.bo/)
18:27:10	498/498	---M--	200	added ('OK')	image/svg+xml	etag:%22bfda249a19a6d81:0%22	https://www.bcp.com.bo/Content/images/iconos/naranja/flecha_ab.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/naranja/flecha_ab.svg	(from https://www.bcp.com.bo/)
18:27:11	8246/8246	---M--	200	added ('OK')	image/png	etag:%22ca50c0b58b40d81:0%22	https://www.bcp.com.bo/Content/images/map_boffice.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/map_boffice.png	(from https://www.bcp.com.bo/)
18:27:11	8247/8247	---M--	200	added ('OK')	image/png	etag:%22ca50c0b58b40d81:0%22	https://www.bcp.com.bo/Content/images/map_atm.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/map_atm.png	(from https://www.bcp.com.bo/)
18:27:11	8954/8954	---M--	200	added ('OK')	image/png	etag:%223788a71b88d91:0%22	https://www.bcp.com.bo/Content/images/map_agnbcp_v1.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/map_agnbcp_v1.png	(from https://www.bcp.com.bo/)
18:27:12	8152/8152	---M--	200	added ('OK')	image/png	etag:%22ca50c0b58b40d81:0%22	https://www.bcp.com.bo/Content/images/map_agnbil.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/map_agnbil.png	(from https://www.bcp.com.bo/)
18:27:18	7928/7928	---M--	200	added ('OK')	image/png	etag:%225b2c2b58b40d81:0%22	https://www.bcp.com.bo/Content/images/map_cafebcpv2.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/map_cafebcpv2.png	(from https://www.bcp.com.bo/)
18:27:27	89379/89379	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Mar%202024%2022:27:27%20GMT	https://www.bcp.com.bo/Scripts/ios-orientationchange-fix.min.js	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Scripts/ios-orientationchange-fix.min.75.delayed	(from https://www.bcp.com.bo/)
18:27:28	86842/86842	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:28%20GMT	https://www.bcp.com.bo/Personas/AdministraTuDinero/CuentasCorrientes	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/AdministraTuDinero/CuentasCorrientes.html	(from https://www.bcp.com.bo/)
18:27:29	101906/101906	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:28%20GMT	https://www.bcp.com.bo/Personas/Tasas	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/Tasas.html	(from https://www.bcp.com.bo/)
18:27:30	97464/97464	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:30%20GMT	https://www.bcp.com.bo/Personas/AdministraTuDinero/EfectivoFacil	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/AdministraTuDinero/EfectivoFacil.html	(from https://www.bcp.com.bo/)
18:27:30	99528/99528	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:31%20GMT	https://www.bcp.com.bo/Tarifario	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Tarifario.html	(from https://www.bcp.com.bo/)
18:27:32	116622/116622	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:31%20GMT	https://www.bcp.com.bo/Glosario	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Glosario.html	(from https://www.bcp.com.bo/)
18:27:33	149861/149861	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:33%20GMT	https://www.bcp.com.bo/Personas/BCPuntos	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/BCPuntos.html	(from https://www.bcp.com.bo/)
18:27:34	124678/124678	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:34%20GMT	https://www.bcp.com.bo/Personas/Remesas	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/Remesas.html	(from https://www.bcp.com.bo/)
18:27:35	407789/407789	---M--	200	added ('OK')	application/pdf	etag:%221abd332dc68d91:0%22	https://www.bcp.com.bo/Content/descargas/Extractos%20QR.pdf	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/descargas/Extractos%20QR.pdf	(from https://www.bcp.com.bo/)
18:27:35	110423/110423	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:35%20GMT	https://www.bcp.com.bo/Personas/BCPTeBanca	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/BCPTeBanca.html	(from https://www.bcp.com.bo/)
18:27:36	1586497/1586497	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:33%20GMT	https://www.bcp.com.bo/ProgramaTravel	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/ProgramaTravel.html	(from https://www.bcp.com.bo/)
18:27:37	123991/123991	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:37%20GMT	https://www.bcp.com.bo/Personas/Promoci%c3%b3nEmpresarial	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/Promoci%c3%b3nEmpresarial.html	(from https://www.bcp.com.bo/)
18:27:37	638853/638853	---M--	200	added ('OK')	application/pdf	etag:%223fb2e0ace929da1:0%22	https://www.bcp.com.bo/Content/descargas/CuentaSueldo/PromoCuentaSueldoPil.pdf	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/descargas/CuentaSueldo/PromoCuentaSueldoPil.pdf	(from https://www.bcp.com.bo/)
18:27:38	31043/31043	---M--	200	added ('OK')	application/x-zip-compressed	etag:%220486cc15073ce1:0%22	https://www.bcp.com.bo/Content/descargas/empresas/carta_orden_CW.zip	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/descargas/empresas/carta_orden_CW.zip	(from https://www.bcp.com.bo/)
18:27:38	556728/556728	---M--	200	added ('OK')	application/pdf	etag:%224ba74cb3c838da1:0%22	https://www.bcp.com.bo/Content/descargas/CuentaSueldo/Resoluci%c3%b3n%20Administrativa%20de%20Autorizaci%c3%b3n%20N%c2%b0%2005-00286-23_%20Tus%20Beneficios%20BCP%20K5.pdf	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/descargas/CuentaSueldo/Resoluci%c3%b3n%20Administrativa%20de%20Autorizaci%c3%b3n%20N%c2%b0%2005-00286-23_%20Tus%20Beneficios%20BCP%20K5.pdf	(from https://www.bcp.com.bo/)
18:27:39	87281/87281	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:39%20GMT	https://www.bcp.com.bo/Personas/CanalesAtencion/AgentesBCP	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/CanalesAtencion/AgentesBCP.html	(from https://www.bcp.com.bo/)
18:27:40	103903/103903	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:40%20GMT	https://www.bcp.com.bo/Personas/CanalesAtencion/BancaMovil	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/CanalesAtencion/BancaMovil.html	(from https://www.bcp.com.bo/)
18:27:40	89547/89547	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:40%20GMT	https://www.bcp.com.bo/Personas/CanalesAtencion/BancaInternet	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/CanalesAtencion/BancaInternet.html	(from https://www.bcp.com.bo/)
18:27:41	285724/285724	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:41%20GMT	https://www.bcp.com.bo/Personas/CanalesAtencion/CajerosAutomaticos	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/CanalesAtencion/CajerosAutomaticos.html	(from https://www.bcp.com.bo/)
18:27:42	126368/126368	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:41%20GMT	https://www.bcp.com.bo/Personas/CanalesAtencion/Oficinas	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/CanalesAtencion/Oficinas.html	(from https://www.bcp.com.bo/)
18:27:42	100157/100157	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:43%20GMT	https://www.bcp.com.bo/Seguridad	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Seguridad.html	(from https://www.bcp.com.bo/)
18:27:43	15633/15633	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:43%20GMT	https://www.bcp.com.bo/rse/	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/rse/index.html	(from https://www.bcp.com.bo/)
18:27:43	85247/85247	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:43%20GMT	https://www.bcp.com.bo/Personas/ProgramaTransparencia	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/ProgramaTransparencia.html	(from https://www.bcp.com.bo/)
18:27:44	75999/75999	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:44%20GMT	https://www.bcp.com.bo/BienesAdjudicados	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/BienesAdjudicados.html	(from https://www.bcp.com.bo/)
18:27:44	86502/86502	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:44%20GMT	https://www.bcp.com.bo/Personas/PR	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Personas/PR.html	(from https://www.bcp.com.bo/)
18:27:44	98304/98304	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:45%20GMT	https://www.bcp.com.bo/NuestroBanco/Contactos	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/NuestroBanco/Contactos.html	(from https://www.bcp.com.bo/)
18:27:45	177/177	---M--	302	error ('Found')	text/html	date:Sat,%2023%20Mar%202024%2022:27:45%20GMT	https://www.bcp.com.bo/FactExt/(S(u2dhxf2u15ccbjpb0shdoi5r))/ConsultaFacturas.aspx	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/FactExt/(S(u2dhxf2u15ccbjpb0shdoi5r))/ConsultaFacturas.8e.delayed	(from https://www.bcp.com.bo/)
18:27:46	21490/21490	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:45%20GMT	https://www.bcp.com.bo/FactExt/(S(to1vsdwh0t3ube5cihc35ucs))/ConsultaFacturas.aspx	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/FactExt/(S(to1vsdwh0t3ube5cihc35ucs))/ConsultaFacturas.html	(from https://www.bcp.com.bo/)
18:27:47	111213/111213	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:47%20GMT	https://www.bcp.com.bo/NuestroBanco/Desgravamen	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/NuestroBanco/Desgravamen.html	(from https://www.bcp.com.bo/)
18:27:52	122716/122716	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2022:27:53%20GMT	https://www.bcp.com.bo/MapaDelSitio	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/MapaDelSitio.html	(from https://www.bcp.com.bo/)
18:27:52	812/812	---M--	200	added ('OK')	image/svg+xml	etag:%22d8fd549a19a6d81:0%22	https://www.bcp.com.bo/Content/images/iconos/google-play.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/google-play.svg	(from https://www.bcp.com.bo/)
18:27:53	1533/1533	---M--	200	added ('OK')	image/svg+xml	etag:%22e8643d9a19a6d81:0%22	https://www.bcp.com.bo/Content/images/iconos/app-store.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/app-store.svg	(from https://www.bcp.com.bo/)
18:27:53	1122/1122	---M--	200	added ('OK')	image/svg+xml	etag:%22f85c589a19a6d81:0%22	https://www.bcp.com.bo/Content/images/iconos/huawei.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/iconos/huawei.svg	(from https://www.bcp.com.bo/)
18:27:54	638160/638160	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2023%20Mar%202024%2022:27:54%20GMT	https://www.bcp.com.bo/bundles/scripts?v=FKiyXagykAexx1Nh0b4_WYiDW6_DW0folpN_rYbU4wU1	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/bundles/scripts62db	(from https://www.bcp.com.bo/)
18:27:54	147849/147849	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2023%20Mar%202024%2022:27:55%20GMT	https://www.bcp.com.bo/bundles/bootstrap?v=fIDzsxr2aQrHu8W0uNqWr4-_x9Z18vijixNpVIdPnog1	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/bundles/bootstrap243b	(from https://www.bcp.com.bo/)
18:27:55	1099/1099	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2023%20Mar%202024%2022:27:55%20GMT	https://www.bcp.com.bo/bundles/navegador?v=5QXKBc3yI24XL5lwrGkhmaG1RwCsBfGSmZONqObuqdw1	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/bundles/navegador645c	(from https://www.bcp.com.bo/)
18:27:55	4194/4194	---M-Z	200	added ('OK')	text/css	etag:%2280da8063ecead81:0%22	https://www.bcp.com.bo/Content/styles.css	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/styles.css	(from https://www.bcp.com.bo/)
18:27:55	14426/14426	---M-Z	200	added ('OK')	application/javascript	etag:%22801a647db632da1:0%22	https://www.bcp.com.bo/Scripts/call.js	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Scripts/call.js	(from https://www.bcp.com.bo/)
18:27:56	3886/3886	---M-Z	200	added ('OK')	application/javascript	etag:%22807ee5e630c9d41:0%22	https://www.bcp.com.bo/Scripts/js.cookie.js	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Scripts/js.cookie.js	(from https://www.bcp.com.bo/)
18:27:57	724/724	---M--	200	added ('OK')	image/svg+xml	etag:%22aeb860c01aa6d81:0%22	https://www.bcp.com.bo/Content/images/varios_principal/bcp_plomo.svg	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/varios_principal/bcp_plomo.svg	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:27:58	274396/274396	---M--	200	added ('OK')	image/png	etag:%22245e7e8b9c6d91:0%22	https://www.bcp.com.bo/Content/images/CuentaAhorro/c_millon.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/CuentaAhorro/c_millon.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
18:27:58	70494/70494	---M--	200	added ('OK')	image/png	etag:%224384708b9c6d91:0%22	https://www.bcp.com.bo/Content/images/CuentaAhorro/c_libre.png	C:/Users/villa/Desktop/Nueva%20carpeta/bcp/Bcp/www.bcp.com.bo/Content/images/CuentaAhorro/c_libre.png	(from https://www.bcp.com.bo/Content/css?v=0gFYKcMeQkBkM4r_Erzu0KlhG8q6-An61QhLZOFw7cE1)
